Node Name	Data Size	Total-time	CPU-time	max-rss	I/O In (read MB)	I/O out (write MB)	mem_mb	disk_mb
224	30.0	180.9289	161.56	7670.55	0.0	716.98	1000.0	1000.0
222	33.0	13.5727	11.94	824.66	0.0	73.01	1000.0	1000.0
248	32.0	291.524	281.88	7503.11	0.0	700.05	1000.0	1000.0
219	26.0	10.4547	0.0	635.66	0.0	87.06	1000.0	1000.0
215	23.0	283.5077	250.74	6452.92	0.0	721.89	1000.0	1000.0
246	24.0	9.4627	8.0	574.16	0.0	96.73	1000.0	1000.0
224	26.0	20.3658	14.28	528.08	0.04	56.29	1000.0	1000.0
215	27.0	21.3509	13.98	557.28	0.0	59.55	1000.0	1000.0
219	31.0	285.8458	250.82	6294.08	0.0	704.01	1000.0	1000.0
248	27.0	35.2083	14.46	559.01	0.0	59.6	1000.0	1000.0
246	27.0	21.2198	14.1	553.59	0.0	59.14	1000.0	1000.0
213	31.0	24.9468	14.13	624.39	0.0	67.0	1000.0	1000.0
227	26.0	117.9243	101.39	6853.59	0.0	732.7	1000.0	1000.0
247	32.0	27.0337	14.11	653.2	0.0	70.2	1000.0	1000.0
220	29.0	345.4075	313.73	7705.98	0.0	813.25	1000.0	1000.0
224	30.0	24.0023	14.08	618.05	0.0	66.29	1000.0	1000.0
225	29.0	335.5307	310.69	7054.37	0.0	756.48	1000.0	1000.0
223	22.0	9.8971	8.41	497.85	0.0	106.67	1000.0	1000.0
217	23.0	194.4961	159.29	8244.72	0.0	1004.27	1000.0	1000.0
247	29.0	23.6239	14.45	581.41	0.0	62.25	1000.0	1000.0
244	30.0	24.729	14.16	611.89	0.0	65.61	1000.0	1000.0
228	31.0	350.5074	327.73	7969.19	0.0	1407.19	1000.0	1000.0
241	26.0	311.6815	282.65	8361.82	0.0	1166.59	1000.0	1000.0
246	24.0	179.2084	159.42	7658.11	0.0	715.97	1000.0	1000.0
242	29.0	24.2769	14.11	589.22	0.0	63.1	1000.0	1000.0
220	14.0	25.6872	14.48	603.48	0.0	64.68	1000.0	1000.0
222	14.0	22.086	14.27	546.21	0.0	58.34	1000.0	1000.0
221	14.0	25.3495	14.42	546.79	0.0	58.25	1000.0	1000.0
218	14.0	21.3139	14.14	588.71	0.0	63.02	1000.0	1000.0
240	14.0	27.6689	14.2	658.64	0.0	70.81	1000.0	1000.0
216	14.0	27.6413	14.3	558.12	0.0	59.56	1000.0	1000.0
241	14.0	14.1365	11.7	558.84	0.0	94.04	1000.0	1000.0
244	14.0	19.6732	14.38	644.3	0.0	66.23	1000.0	1000.0
216	14.0	17.9048	14.27	470.96	0.0	49.95	1000.0	1000.0
222	14.0	32.8908	14.67	624.31	0.0	67.0	1000.0	1000.0
223	14.0	23.4933	14.35	599.33	0.0	64.23	1000.0	1000.0
217	14.0	19.2205	14.61	602.03	0.0	59.14	1000.0	1000.0
227	14.0	25.0979	14.13	624.31	0.0	67.0	1000.0	1000.0
220	14.0	15.8988	14.13	507.2	0.0	45.09	1000.0	1000.0
244	14.0	20.4095	14.33	481.76	0.0	50.8	1000.0	1000.0
225	14.0	25.7279	14.17	653.09	0.0	70.2	1000.0	1000.0
247	14.0	23.4347	14.58	618.05	0.0	66.29	1000.0	1000.0
242	14.0	23.1337	14.48	579.06	0.0	61.96	1000.0	1000.0
242	14.0	24.6686	14.55	473.37	0.0	50.24	1000.0	1000.0
216	14.0	20.2536	14.64	594.54	0.0	62.25	1000.0	1000.0
218	14.0	12.8668	11.05	729.67	0.0	65.61	1000.0	1000.0
244	14.0	25.5451	14.37	636.75	0.0	68.37	1000.0	1000.0
241	14.0	10.5224	8.81	633.48	0.0	106.99	1000.0	1000.0
247	14.0	18.8866	14.38	622.07	0.0	61.9	1000.0	1000.0
240	14.0	24.2801	14.3	589.28	0.0	63.1	1000.0	1000.0
223	14.0	23.6811	14.34	585.02	0.0	62.63	1000.0	1000.0
241	14.0	9.2914	7.46	558.97	0.0	49.8	1000.0	1000.0
247	30.0	25.5229	14.12	608.18	0.0	65.2	1000.0	1000.0
247	33.0	13.2387	11.6	823.75	0.0	73.01	1000.0	1000.0
247	28.0	22.0084	14.12	576.61	0.0	61.67	1000.0	1000.0
218	26.0	21.5095	14.1	532.86	0.0	56.84	1000.0	1000.0
217	23.0	19.8915	14.47	475.43	0.0	49.54	1000.0	1000.0
218	26.0	20.861	14.29	528.07	0.0	56.29	1000.0	1000.0
223	27.0	21.6471	14.2	557.91	0.0	59.6	1000.0	1000.0
219	30.0	23.9135	14.2	618.12	0.0	66.29	1000.0	1000.0
222	29.0	23.8167	14.16	581.41	0.0	62.25	1000.0	1000.0
223	30.0	16.7666	13.24	635.49	0.01	65.61	1000.0	1000.0
227	26.0	20.6932	14.14	531.14	0.0	56.65	1000.0	1000.0
241	29.0	24.32	13.96	589.07	0.0	63.1	1000.0	1000.0
221	29.0	12.7896	10.96	716.82	0.0	64.39	1000.0	1000.0
220	26.0	20.4379	14.52	538.46	0.0	57.0	1000.0	1000.0
228	23.0	16.1755	13.43	560.07	0.0	59.72	1000.0	1000.0
223	23.0	19.8709	14.2	456.26	0.0	47.36	1000.0	1000.0
248	24.0	16.2582	13.23	592.53	0.0	52.86	1000.0	1000.0
215	25.0	22.5793	14.48	516.51	0.0	55.0	1000.0	1000.0
241	23.0	17.6114	14.13	461.67	0.0	48.93	1000.0	1000.0
